[rosmaster.main][INFO] 2019-12-28 03:33:38,649: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2019-12-28 03:33:38,649: Starting ROS Master Node
[xmlrpc][INFO] 2019-12-28 03:33:38,650: XML-RPC server binding to 0.0.0.0:11311
[xmlrpc][INFO] 2019-12-28 03:33:38,650: Started XML-RPC server [http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[rosmaster.master][INFO] 2019-12-28 03:33:38,650: Master initialized: port[11311], uri[http://itachi-HP-Pavilion-Laptop-15-cc1xx:11311/]
[xmlrpc][INFO] 2019-12-28 03:33:38,651: xml rpc node: starting XML-RPC server
[rosmaster.master][INFO] 2019-12-28 03:33:38,712: +PARAM [/run_id] by /roslaunch
[rosmaster.master][INFO] 2019-12-28 03:33:38,716: +PARAM [/roslaunch/uris/host_itachi_hp_pavilion_laptop_15_cc1xx__42427] by /roslaunch
[rosmaster.master][INFO] 2019-12-28 03:33:38,812: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2019-12-28 03:33:38,812: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2019-12-28 03:33:38,817: +SERVICE [/rosout/get_loggers] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:40237/
[rosmaster.master][INFO] 2019-12-28 03:33:38,817: +SERVICE [/rosout/set_logger_level] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:40237/
[rosmaster.master][INFO] 2019-12-28 03:33:38,819: +PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:40237/
[rosmaster.master][INFO] 2019-12-28 03:33:38,821: +SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:40237/
[rosmaster.master][INFO] 2019-12-28 03:33:41,322: -PUB [/rosout_agg] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:40237/
[rosmaster.master][INFO] 2019-12-28 03:33:41,323: -SUB [/rosout] /rosout http://itachi-HP-Pavilion-Laptop-15-cc1xx:40237/
[rosmaster.master][INFO] 2019-12-28 03:33:41,323: -SERVICE [/rosout/get_loggers] /rosout rosrpc://itachi-HP-Pavilion-Laptop-15-cc1xx:54435
[rosmaster.master][INFO] 2019-12-28 03:33:41,324: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://itachi-HP-Pavilion-Laptop-15-cc1xx:54435
[rosmaster.main][INFO] 2019-12-28 03:33:41,403: keyboard interrupt, will exit
[rosmaster.main][INFO] 2019-12-28 03:33:41,403: stopping master...
[rospy.core][INFO] 2019-12-28 03:33:41,404: signal_shutdown [atexit]
